,title,pubDate,link,,description
76,"암호화폐(가상화폐) 07월 21일 12시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Sat, 21 Jul 2018 12:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=510972,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 16,000원(0.19%) 상승한 8,283,000원에 거래되고 있고, 코인원에서는 12,000원(0.15%) 상승한 8,270,000원에 거래되고 있으며, 업비트에서는 32,000원(0.39%) 상승한 8,288,000원에 거래되고 있다.... "
69,"암호화폐(가상화폐) 07월 21일 16시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Sat, 21 Jul 2018 16:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=510984,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 10,000원(0.12%) 상승한 8,324,000원에 거래되고 있고, 코인원에서는 3,000원(-0.04%) 하락한 8,310,000원에 거래되고 있으며, 업비트에서는 15,000원(0.18%) 상승한 8,315,000원에 거래되고 있다.... "
4,"암호화폐(가상화폐) 07월 21일 20시 기준 <b>비트코인</b> 하락, 이더리움 하락, 라이...","Sat, 21 Jul 2018 20:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=510988,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 30,000원(-0.36%) 하락한 8,290,000원에 거래되고 있고, 코인원에서는 6,000원(-0.07%) 하락한 8,300,000원에 거래되고 있으며, 업비트에서는 35,000원(-0.42%) 하락한 8,273,000원에 거래되고 있다.... "
1544,"암호화폐(가상화폐) 07월 22일 00시 기준 <b>비트코인</b> 하락, 이더리움 상승, 라이...","Sun, 22 Jul 2018 00:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511000,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 24,000원(-0.29%) 하락한 8,310,000원에 거래되고 있고, 코인원에서는 3,000원(-0.04%) 하락한 8,334,000원에 거래되고 있으며, 업비트에서는 6,000원(-0.07%) 하락한 8,321,000원에 거래되고 있다.... "
1567,"암호화폐(가상화폐) 07월 22일 04시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Sun, 22 Jul 2018 04:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511015,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 25,000원(0.30%) 상승한 8,405,000원에 거래되고 있고, 코인원에서는 39,000원(0.47%) 상승한 8,396,000원에 거래되고 있으며, 업비트에서는 23,000원(0.28%) 상승한 8,369,000원에 거래되고 있다.... "
1565,"암호화폐(가상화폐) 07월 22일 08시 기준 <b>비트코인</b> 하락, 이더리움 하락, 라이...","Sun, 22 Jul 2018 08:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511046,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 7,000원(-0.08%) 하락한 8,385,000원에 거래되고 있고, 코인원에서는 6,000원(0.07%) 상승한 8,384,000원에 거래되고 있으며, 업비트에서는 9,000원(0.11%) 상승한 8,375,000원에 거래되고 있다.... "
1732,"암호화폐(가상화폐) 07월 22일 16시 기준 <b>비트코인</b> 하락, 이더리움 하락, 라이...","Sun, 22 Jul 2018 16:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511163,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 24,000원(-0.29%) 하락한 8,362,000원에 거래되고 있고, 코인원에서는 19,000원(-0.23%) 하락한 8,371,000원에 거래되고 있으며, 업비트에서는 6,000원(-0.07%) 하락한 8,368,000원에 거래되고 있다.... "
1674,"암호화폐(가상화폐) 07월 22일 20시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Sun, 22 Jul 2018 20:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511191,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 23,000원(0.27%) 상승한 8,417,000원에 거래되고 있고, 코인원에서는 3,000원(0.04%) 상승한 8,418,000원에 거래되고 있으며, 업비트에서는 1,000원(-0.01%) 하락한 8,417,000원에 거래되고 있다. 그리고... "
1044,"암호화폐(가상화폐) 07월 23일 00시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Mon, 23 Jul 2018 00:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511241,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 18,000원(0.21%) 상승한 8,431,000원에 거래되고 있고, 코인원에서는 46,000원(0.55%) 상승한 8,470,000원에 거래되고 있으며, 업비트에서는 37,000원(0.44%) 상승한 8,464,000원에 거래되고 있다.... "
1045,"암호화폐(가상화폐) 07월 23일 04시 기준 <b>비트코인</b> 상승, 이더리움 그대로, 라...","Mon, 23 Jul 2018 04:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511255,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 14,000원(0.16%) 상승한 8,500,000원에 거래되고 있고, 코인원에서는 그대로 8,488,000원에 거래되고 있으며, 업비트에서는 9,000원(0.11%) 상승한 8,496,000원에 거래되고 있다. 그리고 이더리움은... "
1046,"암호화폐(가상화폐) 07월 23일 08시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Mon, 23 Jul 2018 08:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511287,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 49,000원(0.59%) 상승한 8,329,000원에 거래되고 있고, 코인원에서는 66,000원(0.80%) 상승한 8,362,000원에 거래되고 있으며, 업비트에서는 59,000원(0.71%) 상승한 8,369,000원에 거래되고 있다.... "
1526,"암호화폐(가상화폐) 07월 23일 12시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Mon, 23 Jul 2018 12:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511298,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 96,000원(1.14%) 상승한 8,544,000원에 거래되고 있고, 코인원에서는 81,000원(0.95%) 상승한 8,569,000원에 거래되고 있으며, 업비트에서는 109,000원(1.29%) 상승한 8,570,000원에 거래되고 있다.... "
1405,"암호화폐(가상화폐) 07월 23일 16시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Mon, 23 Jul 2018 16:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511414,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 51,000원(0.60%) 상승한 8,604,000원에 거래되고 있고, 코인원에서는 66,000원(0.77%) 상승한 8,639,000원에 거래되고 있으며, 업비트에서는 51,000원(0.59%) 상승한 8,629,000원에 거래되고 있다.... "
1047,"암호화폐(가상화폐) 07월 23일 20시 기준 <b>비트코인</b> 하락, 이더리움 하락, 라이...","Mon, 23 Jul 2018 20:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511476,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 37,000원(-0.43%) 하락한 8,640,000원에 거래되고 있고, 코인원에서는 24,000원(-0.28%) 하락한 8,662,000원에 거래되고 있으며, 업비트에서는 34,000원(-0.39%) 하락한 8,669,000원에 거래되고 있다.... "
906,"암호화폐(가상화폐) 07월 24일 00시 기준 <b>비트코인</b> 하락, 이더리움 하락, 라이...","Tue, 24 Jul 2018 00:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511483,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 49,000원(-0.56%) 하락한 8,661,000원에 거래되고 있고, 코인원에서는 14,000원(-0.16%) 하락한 8,699,000원에 거래되고 있으며, 업비트에서는 26,000원(-0.30%) 하락한 8,675,000원에 거래되고 있다.... "
947,"암호화폐(가상화폐) 07월 24일 04시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Tue, 24 Jul 2018 04:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511497,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 41,000원(0.47%) 상승한 8,814,000원에 거래되고 있고, 코인원에서는 35,000원(0.40%) 상승한 8,824,000원에 거래되고 있으며, 업비트에서는 37,000원(0.42%) 상승한 8,799,000원에 거래되고 있다.... "
897,"암호화폐(가상화폐) 07월 24일 08시 기준 <b>비트코인</b> 하락, 이더리움 하락, 라이...","Tue, 24 Jul 2018 08:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511529,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 60,000원(-0.68%) 하락한 8,746,000원에 거래되고 있고, 코인원에서는 69,000원(-0.78%) 하락한 8,733,000원에 거래되고 있으며, 업비트에서는 15,000원(-0.17%) 하락한 8,763,000원에 거래되고 있다.... "
959,"암호화폐(가상화폐) 07월 24일 12시 기준 <b>비트코인</b> 하락, 이더리움 상승, 라이...","Tue, 24 Jul 2018 12:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511562,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 17,000원(-0.19%) 하락한 8,805,000원에 거래되고 있고, 코인원에서는 11,000원(-0.12%) 하락한 8,818,000원에 거래되고 있으며, 업비트에서는 2,000원(-0.02%) 하락한 8,820,000원에 거래되고 있다.... "
913,"암호화폐(가상화폐) 07월 24일 16시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Tue, 24 Jul 2018 16:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511669,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 39,000원(0.43%) 상승한 9,080,000원에 거래되고 있고, 코인원에서는 40,000원(0.44%) 상승한 9,080,000원에 거래되고 있으며, 업비트에서는 그대로 9,070,000원에 거래되고 있다. 그리고... "
902,"암호화폐(가상화폐) 07월 24일 20시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Tue, 24 Jul 2018 20:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511745,http://www.kgdm.co.kr/news/art,"<b>비트코인</b>은 빗썸에서는 106,000원(1.16%) 상승한 9,216,000원에 거래되고 있고, 코인원에서는 106,000원(1.16%) 상승한 9,219,000원에 거래되고 있으며, 업비트에서는 152,000원(1.67%) 상승한 9,238,000원에 거래되고 있다.... "
839,<b>비트코인</b> 7000달러 돌파…주요 가상화폐 잇단 호재로 일제히 급등,"Wed, 18 Jul 2018 08:40:00 +0900",http://www.kinews.net/news/articleView.html?idxno=201340,http://www.kinews.net/news/art,국내 가상화폐 거래소 빗썸을 보면 국내 <b>비트코인</b> 가격은 오늘(18일) 오전 2시 20분경 매수량이 몰려들어 오전 6시 40분께 812만원까지 급등했다. 오전 7시 50분 현재 24시간 대비 7.89% 오른 798만4000원으로... 
240,잇단 호재로 <b>비트코인</b> 삼일째 상승…이더리움 리플 등 가상화폐 내림세,"Fri, 20 Jul 2018 08:54:00 +0900",http://www.kinews.net/news/articleView.html?idxno=201412,http://www.kinews.net/news/art,7월 20일 오전 7시 45분 기준 글로벌 주요 가상화폐 가격 추이 (자료=코인마켓캡) [키뉴스 김태림 기자] 잇단 호재로 <b>비트코인</b> 가격이 삼일째 상승세다. 20일 국내 가상화폐 거래소 빗썸을 보면 국내 <b>비트코인</b>... 
952,&quot;역대급 상승세 탈 수 있다&quot; <b>비트코인</b> 급등... 주요 알트코인은 휘청,"Tue, 24 Jul 2018 09:42:00 +0900",http://www.kinews.net/news/articleView.html?idxno=201485,http://www.kinews.net/news/art,국내 <b>비트코인</b> 가격이 약 일주일째 상승세다. (자료=빗썸) [키뉴스 신민경 인턴기자] 오늘도 가상화폐 오름세 행렬의 선두는 <b>비트코인</b>이었다. 가상화폐 공동규제안 확정을 연기한다는 G20의 발표가 호재로... 
96,춘천시 <b>비트코인</b> 파운데이션과 업무협약 '스위치토큰 '추진,"Sat, 21 Jul 2018 21:25:00 +0900",http://www.kns.tv/news/articleView.html?idxno=451139,http://www.kns.tv/news/article,"춘천시가 21일(토) 춘천시청에서 이재수 춘천시장, 최열 환경재단 이사장, 브록 피어스(Brock Pierce) <b>비트코인</b> 파운데이션 회장이 참석한 가운데 '스위치 토큰(Swytch Token) 사업'을 위한 업무협약을 맺었다. [KNS뉴스통신... "
956,<b>비트코인</b> '나홀로 독주' 왜?,"Tue, 24 Jul 2018 12:35:00 +0900",http://www.kntimes.co.kr/news/articleView.html?idxno=26641,http://www.kntimes.co.kr/news/,"하지만 구체적인 규제안이 나오지 않으면서, <b>비트코인</b> 시세는 상승세를 이어가고 있다. 암호화폐 시황중계사이트 코인마켓캡에 따르면 24일 오전 11시 현재 <b>비트코인</b>은 전일 대비 2.79% 상승한 7744.36달러를 기록... "
776,"<b>비트코인</b> 시세 800만 돌파, 가상화폐 시세 일제히 오름세…스트라티스 100%대...","Wed, 18 Jul 2018 07:42:00 +0900",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20180718.99099008549,http://www.kookje.co.kr/news20,한때 600만 원 선 붕괴 우려가 있던 <b>비트코인</b>이 전일 대비 64만 원 넘게 올라 시세 800만 원선을 회복했다. <b>비트코인</b>의 상승세에 다른 가상화폐 또한 덩달아 상승세를 보이고 있다. 18일 오전 7시 30분 기준 <b>비트코인</b>... 
825,"<b>비트코인</b> 상승세, 오후에 보다 뚜렷…시세 1000만 원 회복하나?","Wed, 18 Jul 2018 14:00:00 +0900",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20180718.99099008776,http://www.kookje.co.kr/news20,특히 <b>비트코인</b> 시세 상승세 마음이 돌아섰던 가상화폐 투자자들이 관심을 보이고 있다. 18일 오후 1시 50분 <b>비트코인</b> 시세는 800만 원대였던 오전과 달리 820만 원 선을 넘보고 있다. <b>비트코인</b> 시세 상승은 다른 가상화폐... 
536,"<b>비트코인</b> 3% 이상 상승, 각별한 주의 필요.. 긴급공지까지","Thu, 19 Jul 2018 04:52:00 +0900",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20180719.99099009121,http://www.kookje.co.kr/news20,"암호화폐 <b>비트코인</b>이 상승세를 보이고 있어 화제다. 업비트, 빗썸 등 국내 대형 암호화폐 거래소에서는 17일부터 일부 암호화폐의 가격이 급등하는 현상이 나타났다. 특히 이날 업비트에서는 <b>비트코인</b>이 3% 이상... "
666,[가상화폐 시세]<b>비트코인</b> 800만 원대·이더리움 50만 원대·리플 500원대,"Wed, 18 Jul 2018 06:50:00 +0900",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0800&key=20180718.99099008540,http://www.kookje.co.kr/news20,"가상화폐 거래소 빗썸에 따르면 이날 오전 6시 44분 기준 <b>비트코인</b>은 800만 원대를 기록하고 있다. 이더리움은 55만 원대, 리플은 500원대다. 그외 <b>비트코인</b> 캐시, 이오스, 라이트코인, 드론, 모네로, 퀀텀 등 대부분 코인이... "
566,<b>비트코인</b> 0.31%↑ 이더리움 0.38%↑ 리플 0.95%↑ 퀀텀 0.55%↑ 라이트코인 -...,"Wed, 18 Jul 2018 00:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807180000028378edd303fd5c_12,http://www.lawissue.co.kr/view,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(17일 23시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 18일 자정 0시 0분 기준으로 <b>비트코인</b>이 0.31... 
652,<b>비트코인</b> 0.05%↑ 이더리움 -0.10%↓ 리플 -0.19%↓ 라이트코인 -0.65%↓ 대시...,"Wed, 18 Jul 2018 01:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807180100015641edd3023157_12,http://www.lawissue.co.kr/view,[로이슈 심준보 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(0시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 18일 오전 1시 0분 기준으로 <b>비트코인</b>이 0.05% 상승한... 
567,<b>비트코인</b> 0.08%↑ 이더리움 0% 리플 -0.57%↓ 라이트코인 -0.22%↓ 대시 -1.1...,"Wed, 18 Jul 2018 02:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807180200024197edd30dc2ee_12,http://www.lawissue.co.kr/view,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(1시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 18일 오전 2시 0분 기준으로 <b>비트코인</b>이 0.08% 상승한... 
